NU_INSCRICAO,NU_NOTA_MT
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,581.331
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-0.64639914
ba01e15e5a2f24d0dd9b724618655a329ad61213,450.24353
dbeac2f05498472ec708163898309999efef03f2,404.57938
31782322f561ad5f596f6ae148c8204fad23705f,3.4260833
bfd9561d59f723b856dbcc1ce674e11bba238a99,3.4591272
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,527.523
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,450.31833
825b9a5eb0d8725082051b41e082aed01dc9be7e,407.76907
67d77c90ad21e26bfc94677547f6910b01dc1d32,433.72195
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,0.13578391
74271d115ce6ed32aa2aa834385200a606c62bce,412.7913
6efd349903f7b391b6f920cc76de7b507258a8c9,411.70587
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-0.3250224
c0934de7b64b1ea909ce77c97580606e18936874,632.7971
f81906feca10f1eeb5153e9f662a06040dc795c9,518.3521
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,457.15292
2ad02e38865830766bb87531dcb154852364eb39,518.14276
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.7007021
f986cc713f62755c8e4e47a388f9775fe2f46b40,430.37717
143481c553f2f07d71a7b02d4364cf716eb213c3,545.5446
7c2c0ca131808098924fa3305efe67029c95e527,460.03943
862074b9b6dcb5e90476279725b9d0aa991f1e86,419.7291
a5873b09206a34e65ff84c5d12d27998701220b4,426.3619
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,417.4729
cd532929efcd6be773ba62fc83c631a77eb24e94,710.09595
64a70bc39c408304ecb8e572765315a3896ff833,452.16263
5573caf7f47589820461e64565f85c11bf9f122b,447.10995
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,582.2866
e7f989fad23aa525007003e7d1382ae56c9947f5,499.5437
44b8f6f734d554fec0da2e60da8d27868798c802,462.66846
ae0ce3518210a23804d30a83c92f5c2da6fe1382,1.2517235
34d6082a74330b3f5bc565fc573674afaa03f661,834.0042
d25c087f96c3997d6328b953d4a710d27ef5838a,456.3001
0e916480daf872f3cfd63c9decda513616804b6a,-0.76369095
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,0.25099078
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,468.97028
e447d3f2d58677fd267d7a03f501ef642a1d4e06,430.93774
fbe1950b1a096572f21ea11345473fefcba6c84c,432.99246
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,1.23416
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,463.18494
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,0.4451154
48bb95f95bf1597bd67366fb50610ada3df98863,410.9313
51ae593280f360e68b5400abcbb0d37f1ecade71,828.8521
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,0.1293701
d306f972ccb66cdd4b336af47af14e1bf8240cec,-1.3970935
8a1a696322f3f7e0861982fbca06cdbb039832d9,0.895167
6058199e6bda1e0af51a1186b65ff76d4fe4035c,523.7637
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,417.9671
31a4df5d818242efa0d50309c9bd5e503d3811fe,472.12756
89c71043264315c4e0eea0f8775363a12dc82061,428.33124
81d76646552b14b85adb5d258e5a135fd7ddb86a,436.88138
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,0.1677078
b63eff83ebc02e1bc7a73477edda3b76a05571b6,0.9947531
c4a3b96cff4393b06246604527f1a558ad8b66b3,543.17725
dc284de80ad0db4a78bee253f995f0920e340cfa,-0.8454931
45eab0d008b4971810ca4b2d7b735916d9991a9a,676.48334
982fd0566d5924b506fe1477fda3513984c4c702,564.26776
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,486.32535
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,415.31714
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-0.42302084
8cadd025151167286941b7d4f113e0335e046bbb,639.2387
412696b14eed4da0a81260862fbe1855d8fc75a1,0.8936956
6629196865947bb489338e3fa1c9f0e56614ee72,496.36887
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,437.5411
bff7d200b32aa005540af908fb325a46ca9bb742,429.06052
22a2734a900eec40dd32ef379894cfafe40c63c6,1.9708359
edfe4f7961749b29d0bcb06933f1a8710846e116,-2.1407254
5d42040f9935aff1dabc32c4f5a578148138e1af,424.80142
bd01964e27b0e530ca458b382b07493aeb48a2ef,438.68515
6588cdc7aef843b1775104bc38017bb3f808c7bc,443.8257
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,584.3878
1d705b7b461dfd626645d5df319ab733c1c1ca73,491.66443
106b58912414f794e754883865bf6e4cf68adfbc,487.2403
308f5a51e95317261a7d66fa83feaf3504542cbe,-0.43068516
973c923e39db780e329a64c6049dc85d9be17978,421.5561
19dd82f8d74cf3f076d24e9985dae14d95a9318a,-8.420395
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,433.51056
7f9879b40a268318e2a969e73156aa9df7a48c13,552.36053
3060b85e8d3e20b11f4391e64c6f916cede388c5,-1.5339422
866d7784ed1380003929da44f965aef9339702f9,741.8668
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,431.58643
032ef02de121b7ab5f2ee4ffab719f464050f862,-2.1372712
68040110ffe6ecacbbff5e21086c8c416132a22c,1.2364609
f66562b958e6349449b87fea0a01fab214f6ec8b,405.0225
beefc7a89a2d9882e5983d80e356f8b7c23994f7,512.6717
82d7709a8445664e93038482fbfee478e8a40273,493.796
e3929d32c498f8e45ae326017cf7c60308880d94,591.73505
9da35674034a0a1373298436fdfb2f1d840a6da2,428.59003
6d980e58439452168c46e569c5671e7820d0800b,0.72533
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,439.4915
2f8e05c2d702db25093589b14295ab88abf009e0,-8.688222
407861b22074fd4b864404e8ef0942947c9ec7d7,-1.7080455
d426e04457c4fc8b4068a7da6805a7ab8e07224d,454.38614
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-0.99109054
f5c04dc290d6706af8214800e25be19129dc9f7b,425.6644
cd20ace0b8fb57cecb028764042f1c7851d39507,485.718
eb5f0ef501357740c2ac626bf1ce233475aa47af,540.2796
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,0.42145538
383f9cdf1c3d46a2cd312345792cf74f15e4b746,517.88947
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,5.531243
fe23ba819708fa369addcf9e6dcc7657cab3a96a,465.6095
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,690.93207
c4e415962974bee4963519523194e05c3638dd39,0.51547873
d50835b7ccba559c85daac789b52a4dd31e98eb9,2.8265507
b0e8139fa43e8c764878dcd69f3548d74353d838,432.76785
e023d054a9a69d221946660afd3b8cabfcd05230,0.82891303
9284a89fdbdd88fe9877dad42e9984e7e2484e20,414.2917
f4c4cee74ce9ede036564ef9b80aba39c768e126,406.61243
b1b16d232ac65293996ef45fcac75a0fca3e7325,1.0550418
b8fb9eb73a9f599896d49678bdab39e07479b2ba,416.5659
c04b0546f83b9eb90d11ca7597181b9ef956a80a,2.7281137
bee771ff249f080561ad1b67c3a0050a3ab89b32,455.915
b1cb99c8b63b442384c0af490ca27366e5a91489,-3.2361288
809ec35d37a181001a42e6340709505e78a2c577,461.09644
67da0b704f0c6cc6037509ab516aaaf58fd950b0,445.06424
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,461.44907
4617bca8992d06315c5592eb69d2493ac7ddf543,8.446016
60290f6053f0e9a625bc9d2f699ca507e8985292,429.0236
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,450.72147
89d16717c0a898a0955477e778e309036aa6e584,4.195041
151d112bc6f05c1069b4b743f73f92a08826741e,-0.10622603
a90416a3b247048aaff99c5f2f88a45e2dc20046,1.2596759
4dff8608a5941c894c2f71aae910da722b5b2b2d,422.38013
67833093fd0fde740199378acf55c33de750736f,468.85922
23c6b7ea47102c0ba28ac805a03304d515494ecd,533.7293
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,2.1903672
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,429.07663
68b155dada9a40aafaaa7714e063a432dd8275d6,444.2903
bd21086734939a7c2bc239854d12d7b8b2009fd6,1.380975
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,650.94794
04df4468d9913083f7984969a8b2892f210b4193,418.9612
cc2a0d12abf9b0917d668bec85e91fafddac7c45,493.65524
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-6.325361
e9b1849607e9d8ab47b7fc39be369805313dda59,432.43408
f4908c99ff49fb68410ac0d479e7def865dbff16,-1.4925971
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-1.6914294
8919315667eed33ef7df11b0dcfc40d6d69163b8,-1.6817405
0adec45c06749fe632ed2304c345b14418d15871,-3.7540293
95a22a438d6ae5aae37830d6a7fc74e75fc981af,432.8848
27584421ac81833fb4ccf564a6fcdd4ac2b698be,574.814
e720fd525ae844a709b93fdb28f7914c48d8160d,549.44995
24fa503c4c1225e71a37fe92b354c626e099cbb6,709.4322
6af857c10637e8e60ee8723080d306cf45181a2f,609.1182
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-1.7775381
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,477.7983
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-2.3363552
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-1.7949209
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,452.36267
3a9507cc35b592af5172dd8ebb28cc89827e3f68,392.32086
132375a118767bda43cef7d17fb9ee7e3910fda6,7.1513677
551f1885fa0f60bb05f612a39cafe53130ac961e,403.78827
399626499b7dfe518b8a4a57b801dae132f325db,-0.107368946
cc3750ac71c85cc688659b3eb20dc112738eb623,725.3063
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,402.68097
9c87e30e40e82eba487a7fb0b594eb881db74389,394.50092
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,0.09511885
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,441.97885
f3931aca05bc6c99fe0c03619fc54098c0c515ef,0.6875291
16f6526457cc7d849c2a9829efa0e021c78353f0,480.06284
74b0cbfbe74747c9780b564db3e624d3c19878a2,432.57742
fc67a6d22a9d1beadaf42cd714789d5749800b19,427.04556
d0c7acbad13d292e637f23633da232e29186e20c,439.59265
b921a4ac834cc1109c06e7c1de9439c0daf16e06,513.3508
e31ee5529458da77ca3239ca06f64465e737e454,450.33768
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-3.3699417
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,472.4827
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,521.5257
b095a86f58a41adaf4197caac4b38de0a96a4058,2.7107718
05a25962f9f30d8544842ec3d79244e99d11017b,682.1207
458f801c533d802e3655e9bbced52ee22826f197,456.06525
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,431.72617
293ffd1359a352518d31928214161b644128851e,559.16864
95068b8d72613d8b51b22243060dd50a498e4dbf,501.16003
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,378.16888
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,438.7229
758e005c28f680380e79d7935f29ce42c3b49dfe,505.87973
881348d182c96239cf7f78a13cefa5adb47fb752,-2.6479287
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,492.60434
88bf2ee39f502979c06148c8ed9ad29b2df033a0,2.587543
52a23c1eb5ea201859a91a6cb70114032878f7da,487.5889
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,525.58704
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-4.047619
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-0.3347838
ec12ea01cda3dcf0c6271ea7140c656f4774264b,441.1993
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,550.07086
c62671ce23840752f47d376866a2f2e0bb5a8248,0.4769116
131010225a14ea18fa1748a59efd6413fc0eb338,447.3029
a2b095e8fed2a3edb2a751b5e1e71336757e278d,486.82626
766e70bac5c7e88381749ba3f140e03132b0858e,440.25037
92f75ecf86b6e027c977162cc4297db8d280b2be,431.28943
a2b2a641336472d368c2c4b2253e9455fd58d688,0.37054628
a3af6be26868494212d438ddc80ba11e55d7261c,547.53564
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,1.9655874
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,-1.898633
defb13732108dd8d257e70b84e439d9020576209,467.80728
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,-0.1594398
8120c2970d5087725caa5d3d87fcfb24155d181b,427.3069
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,485.0473
95ced045710caddbab17dd0552eed9f15d76b4b8,575.49976
629fba23b8937cd3f4ae214255cc9b01b601dc9d,8.001966
17cafdecd37633480065ba97838ed940156e0a07,467.71216
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,0.3747952
39342260b5d0b77e66491fa443ba490d843c00f9,-3.9892802
95dbcd144e591c2694acc9bc942726784469d0f8,2.2991357
5f553236d725160fdbff443604199b293f1f44ce,501.87668
869b7dfefe247dfa859db744c33c2678411dd945,448.83063
4f718d14fd2f4506b47f244ff6ba9989cf256207,-1.1924314
c910640a6e6c25b259dfcc4990f2899245e988ca,422.73553
c9210ff822feac437edffb18dda200a8f3ea1a59,433.35858
e18348afecf00cc3d88f3ba48351ce1843f220a0,482.8765
5954217e13179b6043acc782e102668a2612a8e4,499.01566
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,519.851
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,445.49542
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,-1.6311848
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,-5.1347613
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,513.8906
a7275f430267de859f35ff4b68e4a276e5be7279,461.39044
5d8539ebe86a27c576d5f46bcba6ba71031a0143,5.3207884
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,442.3869
870a45c11058f7dfab6d067039447ce546c208b4,-2.452299
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,457.905
812dad3abf68e537e7a5f58627c83daea4375233,450.48035
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,0.7080282
8b9fea02641babf2396079c6edfed9abb45117bf,466.79633
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,4.1697865
d8788a6c3e384b392b77f519451fed79c34453a2,636.37146
1e6d53083bfb60a532c211edc06a3b3122eaa340,414.7133
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-0.66348267
1db27ec90efad017f1e8e8998389d75f98149663,436.86932
ee22b8c134e9178600d57236685e0822b2034601,653.1512
b03c5ebab160571176fd665bad3b559d23d28f4d,587.14856
018c21da2ea1df6cc5d00ce480c48672c234ddb5,555.8868
5a71e57629eb2d9b1281fa0acf78fc410f82233a,408.06558
63add5acaf261ef36ff419c5cf3301d8b1a91b06,451.23334
5b7f5fb34de0f846635830319871e2bdd06857b1,456.73312
e074b29573906c0b39248900a4d73df3a44cb72f,444.964
b531258b394067bfd55762aecedc84154e145dbd,-0.011693895
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,456.0633
6581d33040854c49896098641bd48cca28d0bfb1,457.29767
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,524.9565
07333b87f6d8b5cf5c7022761b649115d184b038,0.16381234
9f92a391a271d11a1530427da3a2cfec21c57679,0.28923446
e5129f4e0fead85906b2b0ef48b253420c85060e,409.56146
e6a92b275fb840ad324abb74e09a4d3517e7785a,-0.43876398
64a758225c8fee36cfc6a33f8ce52435bee3f22b,590.15875
7866c1a752ede108330f59479ba22bbe27e24959,454.35477
e2d2423c2aa3c3191363bccba383a85740b6003a,462.9384
e26a4055e714830a051bbd4118cb4e10cfe613f9,455.6883
a2a35215a2bacc65b551efa3a17f34c5566ba27b,432.9543
9e53b4840e7a00693adbb1eb46654e76c8309a61,474.5466
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,-0.17437422
4665254e0bacb0ecb8a006903b69fa80b51490d5,491.4952
64a6357ce0328ec2be2d70104169f3b044bc3e98,-0.9939749
166fb0fa70c428f172f3fcb85eddff4b3ca33545,521.03357
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,-4.151459
766c88ba88b04bd663ed05616d542db453b12cd5,-2.8281984
16ba4511e82380eebd8917142d36a7f2ca28afd9,432.00513
d03bea3b98a10800cf21885099655d78156b34c9,-0.89135575
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,0.32922095
b9ceb5058547f7ba48f2fc6323c2dad311e83349,0.052128524
1605b2665d898bf88f2d12046ffc219fc98011dd,-1.7940259
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,412.3124
2b40888cb9a0fa0aca9642febd79836b4a71723b,1.7760676
3783d0f562e9914300b98214cbf59c47df628116,436.87073
6259df3d2eb137841e632a56f2f7cca3e3ff4172,442.0859
89b4c8805837e713f9a730c673c222d2fe78bd69,389.40973
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,607.9701
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,398.8364
c90b14063cc4b109019cacd40eba1359439a23a8,431.4127
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,2.2189453
49412082f17170a1b1a7a0f4811fc3f84cab68d7,427.92435
9f8d3b5c8003823b00814d8650478f4a4123310e,513.2842
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,5.4337587
973f904d79c6d3556de58dd6a26972c4d1f519ac,428.50964
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,543.8569
236ccca2305d258085cfccd31359d025e8c2ef03,446.93756
6e6e61a418676943dab9187c8c0a7c7608796ef3,4.5609794
00a65504314fd5a7c062943e9b5f2a282c43c96b,0.70309913
35c68cb7b68131dd4395dbaaceafc098adb26efe,487.20404
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,457.81058
39f3b003b013995457d88d0f976e589375ea381c,595.1142
be2efc5d7aac68e406e259efd6a1383b0535d030,524.5396
05654f1872402567f29cb0dbd2b6a67ca962ba20,431.35754
01ef84ddbd815b848e2791e31d1e1fb530af0800,451.79977
c617565d917710c71fc918bbd53a980d54c98b01,-3.5360184
0347f75702f7a58defa7830fd2160be814ee63d7,437.9529
e9f4a7e0f743c19594d064f493acc7da5705cb97,505.3535
cbc361742d9f5471b72c408c86a163a3a0babdde,399.17023
51a5c6236ca8dc5f31f3a163b32f27117200f21d,0.87581336
1d2002450bef0d038cfff583a8a45c1152adff4f,587.5535
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,392.3599
b935e46f14ef9cabe4855d768f80a882afc5bbf3,482.37408
dd89be9611dd1e70f883c325c3de4bfd4beddd54,661.8822
7a6f4434324d90047db1434d2218b125200749d1,533.7628
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,547.72626
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,671.06006
b87878311a2b2974047b44213c352effc62b8ba2,2.3259249
53758d4e489f33ad1709258781c0db4fab9b5803,444.86142
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,1.2420223
4d1782421e1635415765058a400cbf70e2efc504,482.84473
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,449.5595
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,-1.5826333
09985e3d85e82b3a084a6854d96f6eaaab8d8273,459.02155
16d75e63608ef1837ee0170830e58cb7d368a3a0,1.6741879
52e6e0e10f90361c2ff44016e514330a60be586e,405.13998
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,459.25052
4496d0d42a729a789643e669e0f73b068777f1d7,519.74194
0e62088a0bd61cefe0756a63c5af7132651e9eea,391.26407
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,461.84882
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,407.47107
c16dc22c158d28ef77c69463309bd08d7c5b6736,459.76147
62f07fb05c1335d56823a296968f0052ef393852,507.05377
c921879f4f48c0cc5ba092b03e62973976c85a17,449.8013
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,-1.0769937
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,590.68976
fee103a972b59d0ccba0feb8675a40a245112360,410.035
49aafbfd3dc45435f5e1755a2e0723967d683a6c,639.14795
cb4d8a04111bde60ff9e4f196f92717262918824,-1.2225237
7c3a4910d03e83a50d81e96e6707d17f85205a9d,0.15747797
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,659.56366
65b711ff6055c05fb83d01e46da49803d9dab58f,453.86398
a6edeceb9d45fdd9f131984206250b116b0b94db,590.22
6cef00b0aa918bae22743dc4934c2d853e005135,-0.317294
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,434.63626
0f73a216f0e2a2af8814d6faa530648df17cfe37,529.39606
eca7b9fb647b11d556338ead147b829adeaee4b5,461.3566
44881e8cfb00fdf360956e521c2250fba8d09d44,-1.7234845
e5c708d08a060f7451495235140f8ed5fc6c65e2,-0.45040262
9d86872c99e4afc37f1c6b01357a3128f947cd87,530.23676
34e428fff9d5931c622b15ee18951f781dbc571b,426.36978
6b10ac235069fa3fa257149b095e113710721781,414.436
6dd3df00297de5fc127deb03d1cb76ab9385d496,418.06165
f578deabf3afe98992b136729474b1ed461bd6a3,598.9388
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,731.9448
7271ee9d0c25df94c37e8b50b63d8cc893127247,1.6951544
e1526ef25f838eeb588fa4f3df0cc514376901e0,461.03928
f2b7d6d8635b65fb4730a3860998148f83cbf92a,445.01077
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,468.61465
9943ea95b914e7b37549437fb292ce9608f10d41,467.53073
7d93473c5e877b59586deaaf559da053dbc9a7bc,452.518
e65ba317385a51e76379f53a718b43678d468a17,493.65686
cb8a7c0c876d287354b99b4480e0c5fe360583b7,416.91364
259303751b8f314105e5889e30e02c3c1a887c5a,543.6495
aa701809f8f15da8064b7426a090ac6911849179,1.8479271
62121076b2a2fc75f121ebb3d01af8a0f7b791be,424.32385
c80f7b579f91b8d02382fe242062f2d75f271bb0,445.32126
901027c8d499d895e0022de833e1a05800e0dff9,413.41782
e63c018e3539baa1a5480a84bc7d83d5dd428c18,460.8161
e528dded38c29bfa162f96d188ac46608a61695d,2.6596966
07c8954960c4774f911f34fc6ed6ecc80c418b3a,714.837
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,3.6847184
addaffc4a499dbafbd55194706f75a50c1359f20,432.24005
516d042816262622b22ebecf129efc7b4869b0b1,2.044427
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,488.06952
6aba74ebcbbdb7b9f2a4483adeb769de06403004,464.82593
d3380c010e39f08a398b07639fe9f091f9d6ebad,474.78738
3245e67245c8ca0c162e45db30153c4a3870b113,556.88245
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,-2.674921
37b44770511dcfd53cb5b84729e675c0052bec0e,479.37753
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,415.74075
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,431.1315
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,522.49243
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,400.7394
526bee426ddf585c34ca727fe5fa3e4d51311317,0.44054464
27efa149460fd0952df3acd2b9b552baf5fc5dda,478.3688
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,602.20013
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,469.64563
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,493.43076
0654c8263516d72be6891a0ecca904f41c4d10b1,516.71423
69a4a6042373b49e3abeb16903d90be32f41ed26,467.01068
616bbfe0981ef042ee18789c4f274cd4313e978f,-2.9741046
13e63a71fb77662ab84453e0c0b0719e52042682,-0.48929864
35e66128c079d902484cba327f1d99d9a50f8e70,403.89062
24507171dec4cee2f64c8819f2f0c33882138078,569.12897
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,3.0661457
425b9425691ab3a12a19eb8553e6a66340827e6f,733.9827
331cfb9e53861cd1304a66385b1f91bd844f9ae7,491.34424
7d20da9fad6951e92128cb96ed65c0274725564c,408.494
35736d0db390f11f2655ecbdf2f4e0f95913c013,451.9163
b4e3a0b877e12f70ec2fd814a664e3830107615c,469.80432
4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,0.49961215
2731e963b8636970cb7ab6505e6c434bd4577968,2.6803136
cf61d7396561b36044ea119b74c7ea1cc1083895,413.72607
5a8c458e9e19e15a59f06d7a86abae6207652e1b,444.0018
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,474.911
ab91fb38c1472e50f726f6564b128125105c423c,402.11078
81460d227c47eafc9ef1542412d5975501b3bbbc,-6.2771683
fe6f686f595cce82b0e423d735d93376e1078970,481.9463
ca929d2fce6afa19a2a44d7324f59b5571504a56,450.6333
355146e8b44a5170d6be887d4a885381389a88c2,511.35077
b307abb62bc1660ab857080595abca38e67569a5,445.8815
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,427.98203
daca5f01d4227d57dc02b533dac9aadee17d874a,423.3744
418d7059d5266d440e6e6d952d1091955e8e096a,811.02527
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,545.30066
dd447295c26e3052ce702deef90b85b2c95cc24c,-1.7327051
7cfc0106adedbc2997d97ba062c2d73a315735e9,591.3557
0968f25447365f5338e2183ff45e60ac1cbc662b,472.30878
352f7e965d3694a027f36157e9096a91636b8d77,1.786744
d8acc0be832ecf8ef434e08cdc77b83811c0a290,-0.036373615
40a8e7f491eef8f056f80ff22b4ec822ab44b257,512.57764
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,455.68658
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,419.64236
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,434.80893
45cc3fd14795aee372d6b11d3394e877c93c5b12,1.6587676
3f7db50e487aac041dc7a93dadc63c2b64f35f35,455.03033
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,387.17676
ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,-1.0569023
564ef83dedb5fc55f4d18dadc833a59be5b66b93,417.18222
96edeba17eae6d08ffa866c3b1f80cf66ae98063,-0.5594969
6106c098236d2c2ee810d14be2e63e768e4c88a0,-1.110962
6eb99d9fcf3725c82dd85000687fea5c87ba5603,505.2367
40b19d0d687b11c151e2e52a1c45cdc228367248,427.25763
306994c5a4709fc9524805e27a94b0af37b710d6,425.34933
05f29cbe52e4638f8522b4cf7156451be52f820f,506.78027
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,453.5527
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,468.9807
bc0b0b44722657fbad3a483b828ba04879250aa9,3.9134316
9218614600ba09670b1139f9d32ce74ed37039cc,403.6218
8a2887db89c942c5db855014d17f83d72a42d1da,420.5171
50fefecf2b22217f20e38de53a9d373f2e6fb479,473.77905
806c930bc010bd0594fb1988bad5371989cbf48c,441.80106
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,470.88095
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,512.83185
68714d974b0744f451c5ebc8fd4d8098f6eec52f,409.94965
014ea6d95ae315c024af366feda8ad406bf24711,484.66187
2ace1dee1b009246306a32a49ef67dc885559d05,493.78302
47e8256128b8451f996f90e19fef736fc88f674d,735.62604
5bd64029979188029b354f74a3615c3e3ae51773,528.66815
