NU_INSCRICAO,NU_NOTA_MT
62d6fdccdcae41351a63bcd346eb65178c0481f1,224.42786
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,576.66223
f0d08da594cee151c351acda8e05cedb7aa8f2e6,537.4059
cd2030092aacaa9580845fc92189ad3bc1a88129,419.10706
1372e1ae0bd729de3f59baae76f62b02b73b21ac,451.73654
3a74629fd3af085f644ada2fd31359de263dc95d,435.1715
c5c4d066740c70017879a186e3df0b148edb1785,401.6894
93622845055ef268067ee6964763aff9683e8360,436.93716
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,427.14767
7e760b93b2a189673c81aff7015aca45b4f50f3e,465.2977
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-1.0591471
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,411.6055
04013eb3b9f5e047e3c384cbc124d6be434890c1,416.31195
da0d4b43fd0c5896ab67944d72aa269aa842668e,596.29956
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,455.54367
bf751d79db8096cf876ac75002003bf2a7da2035,422.1049
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-1.3294673
726af52ecc5309864376cfbb79843e4d9bc67eb0,511.2899
cdad5bfc0354572880fa799d9a0af784137de4a0,-2.20882
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,469.91833
9cb5797ed8f7ede425ba307f769774b42460774c,440.44696
ac75c3f733f769455017ffdcf9b4ef75af3f853b,415.11444
8c408798149631973f52a14f363b604349f3425d,594.79944
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-2.808855
0f1c44bdb576aa13a22627c4415521e2a68398e9,-1.8931463
b04c28955fd0f07bf69fc01d69aed8d166814b31,429.92947
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,440.7116
fa2603e1077c05493a48a74c6365a8d938b9bb58,436.3596
0432abb93e94758393c78d674c53761c8e7547b2,421.8216
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,495.1454
40e4c903604e672a031abf55a0e9d0be2499e19d,537.5167
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,561.19696
ae275ec587fa99cbc535a14b099e9a53418ad6f5,622.46234
a40bcb038126e8fcc18613587d349c451b17495e,648.3071
9b19bbaedd6ecaef988bef930c5793119b19dc00,440.64944
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-1.3396086
d20057efa140f475a2ab2abe27411b82e8da0e5e,5.8121634
96e1a9ae54f3094c2837def24b35651fd65b7683,-1.9295022
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,425.84375
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,462.7715
f97828327a4314a4678a907d32d289e43235a80f,-2.3817835
46ef075a91ce3096159d24ef137e502955a2e92a,427.09665
525cdb6a9a5f67818cf00847195ba88f8fe91978,-1.2620103
0fd2ebb2cba41467a2f1f064879e27c14671db11,424.0988
1a4a64788e42e62aebaf976e118e4312f271be20,512.0816
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-2.808855
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,461.62897
fb888df8e882e6c0d8422fbd16748fe087fba56a,4.1380405
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,413.09024
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-0.9023957
d920d310fa85f5d607cddd3f366d1fb4901372da,428.28848
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,506.52277
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-1.9384997
ba01e15e5a2f24d0dd9b724618655a329ad61213,444.04358
dbeac2f05498472ec708163898309999efef03f2,419.37448
31782322f561ad5f596f6ae148c8204fad23705f,-1.9384997
bfd9561d59f723b856dbcc1ce674e11bba238a99,-2.4448323
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,531.9863
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,444.14764
825b9a5eb0d8725082051b41e082aed01dc9be7e,425.7255
67d77c90ad21e26bfc94677547f6910b01dc1d32,451.68652
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-0.4723156
74271d115ce6ed32aa2aa834385200a606c62bce,412.99936
6efd349903f7b391b6f920cc76de7b507258a8c9,401.35086
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-0.6965244
c0934de7b64b1ea909ce77c97580606e18936874,574.92804
f81906feca10f1eeb5153e9f662a06040dc795c9,547.90015
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,391.9808
2ad02e38865830766bb87531dcb154852364eb39,513.24786
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,0.7077029
f986cc713f62755c8e4e47a388f9775fe2f46b40,446.05905
143481c553f2f07d71a7b02d4364cf716eb213c3,486.57224
7c2c0ca131808098924fa3305efe67029c95e527,488.17422
862074b9b6dcb5e90476279725b9d0aa991f1e86,423.60776
a5873b09206a34e65ff84c5d12d27998701220b4,430.63776
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,434.6036
cd532929efcd6be773ba62fc83c631a77eb24e94,707.06964
64a70bc39c408304ecb8e572765315a3896ff833,446.59396
5573caf7f47589820461e64565f85c11bf9f122b,436.74487
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,568.3587
e7f989fad23aa525007003e7d1382ae56c9947f5,467.47003
44b8f6f734d554fec0da2e60da8d27868798c802,466.71365
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-1.7817485
34d6082a74330b3f5bc565fc573674afaa03f661,791.9324
d25c087f96c3997d6328b953d4a710d27ef5838a,466.8371
0e916480daf872f3cfd63c9decda513616804b6a,-2.808855
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-0.35311216
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,464.55173
e447d3f2d58677fd267d7a03f501ef642a1d4e06,425.2919
fbe1950b1a096572f21ea11345473fefcba6c84c,476.11188
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-1.3294673
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,449.31335
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-1.3707637
48bb95f95bf1597bd67366fb50610ada3df98863,424.66812
51ae593280f360e68b5400abcbb0d37f1ecade71,794.9706
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-1.575877
d306f972ccb66cdd4b336af47af14e1bf8240cec,-1.9295022
8a1a696322f3f7e0861982fbca06cdbb039832d9,-1.3294673
6058199e6bda1e0af51a1186b65ff76d4fe4035c,519.5643
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,430.52856
31a4df5d818242efa0d50309c9bd5e503d3811fe,450.75208
89c71043264315c4e0eea0f8775363a12dc82061,421.06613
81d76646552b14b85adb5d258e5a135fd7ddb86a,430.98627
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-1.9384997
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-1.3294673
c4a3b96cff4393b06246604527f1a558ad8b66b3,532.42896
dc284de80ad0db4a78bee253f995f0920e340cfa,-1.9384997
45eab0d008b4971810ca4b2d7b735916d9991a9a,644.1483
982fd0566d5924b506fe1477fda3513984c4c702,554.7466
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,490.31567
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,431.27914
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-1.7817485
8cadd025151167286941b7d4f113e0335e046bbb,554.9481
412696b14eed4da0a81260862fbe1855d8fc75a1,2.458714
6629196865947bb489338e3fa1c9f0e56614ee72,489.2651
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,427.26154
bff7d200b32aa005540af908fb325a46ca9bb742,416.52808
22a2734a900eec40dd32ef379894cfafe40c63c6,0.52624035
edfe4f7961749b29d0bcb06933f1a8710846e116,130.98964
5d42040f9935aff1dabc32c4f5a578148138e1af,431.68582
bd01964e27b0e530ca458b382b07493aeb48a2ef,429.28912
6588cdc7aef843b1775104bc38017bb3f808c7bc,445.48273
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,609.65424
1d705b7b461dfd626645d5df319ab733c1c1ca73,446.18243
106b58912414f794e754883865bf6e4cf68adfbc,443.20032
308f5a51e95317261a7d66fa83feaf3504542cbe,166.24564
973c923e39db780e329a64c6049dc85d9be17978,432.0075
19dd82f8d74cf3f076d24e9985dae14d95a9318a,192.80315
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,436.97348
7f9879b40a268318e2a969e73156aa9df7a48c13,511.89417
3060b85e8d3e20b11f4391e64c6f916cede388c5,-2.20882
866d7784ed1380003929da44f965aef9339702f9,563.0931
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,436.26624
032ef02de121b7ab5f2ee4ffab719f464050f862,-1.3294673
68040110ffe6ecacbbff5e21086c8c416132a22c,-1.7817485
f66562b958e6349449b87fea0a01fab214f6ec8b,413.07132
beefc7a89a2d9882e5983d80e356f8b7c23994f7,459.18668
82d7709a8445664e93038482fbfee478e8a40273,469.46402
e3929d32c498f8e45ae326017cf7c60308880d94,602.32355
9da35674034a0a1373298436fdfb2f1d840a6da2,430.1788
6d980e58439452168c46e569c5671e7820d0800b,-1.3294673
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,428.577
2f8e05c2d702db25093589b14295ab88abf009e0,1.1574198
407861b22074fd4b864404e8ef0942947c9ec7d7,-1.9295022
d426e04457c4fc8b4068a7da6805a7ab8e07224d,444.43488
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-1.3294673
f5c04dc290d6706af8214800e25be19129dc9f7b,431.14294
cd20ace0b8fb57cecb028764042f1c7851d39507,432.72485
eb5f0ef501357740c2ac626bf1ce233475aa47af,482.8379
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-1.6189258
383f9cdf1c3d46a2cd312345792cf74f15e4b746,539.6247
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,2.3239477
fe23ba819708fa369addcf9e6dcc7657cab3a96a,470.7851
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,646.8035
c4e415962974bee4963519523194e05c3638dd39,3.3429298
d50835b7ccba559c85daac789b52a4dd31e98eb9,143.84789
b0e8139fa43e8c764878dcd69f3548d74353d838,435.85602
e023d054a9a69d221946660afd3b8cabfcd05230,-1.3294673
9284a89fdbdd88fe9877dad42e9984e7e2484e20,470.23065
f4c4cee74ce9ede036564ef9b80aba39c768e126,419.38412
b1b16d232ac65293996ef45fcac75a0fca3e7325,1.272685
b8fb9eb73a9f599896d49678bdab39e07479b2ba,424.70325
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-0.14353645
bee771ff249f080561ad1b67c3a0050a3ab89b32,459.00995
b1cb99c8b63b442384c0af490ca27366e5a91489,-1.0914463
809ec35d37a181001a42e6340709505e78a2c577,454.64825
67da0b704f0c6cc6037509ab516aaaf58fd950b0,458.76987
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,437.34573
4617bca8992d06315c5592eb69d2493ac7ddf543,-1.7817485
60290f6053f0e9a625bc9d2f699ca507e8985292,431.26578
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,450.29065
89d16717c0a898a0955477e778e309036aa6e584,-1.9384997
151d112bc6f05c1069b4b743f73f92a08826741e,-2.808855
a90416a3b247048aaff99c5f2f88a45e2dc20046,-1.9295022
4dff8608a5941c894c2f71aae910da722b5b2b2d,395.1271
67833093fd0fde740199378acf55c33de750736f,447.02396
23c6b7ea47102c0ba28ac805a03304d515494ecd,488.36877
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,0.52624035
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,429.47214
68b155dada9a40aafaaa7714e063a432dd8275d6,418.16754
bd21086734939a7c2bc239854d12d7b8b2009fd6,-2.3817835
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,608.61865
04df4468d9913083f7984969a8b2892f210b4193,417.48575
cc2a0d12abf9b0917d668bec85e91fafddac7c45,498.4401
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-0.4262036
e9b1849607e9d8ab47b7fc39be369805313dda59,418.59048
f4908c99ff49fb68410ac0d479e7def865dbff16,-1.7978361
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-1.7817485
8919315667eed33ef7df11b0dcfc40d6d69163b8,-1.293111
0adec45c06749fe632ed2304c345b14418d15871,-1.5647628
95a22a438d6ae5aae37830d6a7fc74e75fc981af,448.4349
27584421ac81833fb4ccf564a6fcdd4ac2b698be,536.324
e720fd525ae844a709b93fdb28f7914c48d8160d,516.0108
24fa503c4c1225e71a37fe92b354c626e099cbb6,626.4267
6af857c10637e8e60ee8723080d306cf45181a2f,617.97485
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-2.20882
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,467.75253
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-0.82973313
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-0.41375864
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,442.75955
3a9507cc35b592af5172dd8ebb28cc89827e3f68,423.37537
132375a118767bda43cef7d17fb9ee7e3910fda6,135.97496
551f1885fa0f60bb05f612a39cafe53130ac961e,429.96255
399626499b7dfe518b8a4a57b801dae132f325db,-2.20882
cc3750ac71c85cc688659b3eb20dc112738eb623,698.65344
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,423.79114
9c87e30e40e82eba487a7fb0b594eb881db74389,415.70175
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-0.9079615
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,428.78275
f3931aca05bc6c99fe0c03619fc54098c0c515ef,-1.0591471
16f6526457cc7d849c2a9829efa0e021c78353f0,484.5976
74b0cbfbe74747c9780b564db3e624d3c19878a2,428.9786
fc67a6d22a9d1beadaf42cd714789d5749800b19,425.6765
d0c7acbad13d292e637f23633da232e29186e20c,434.09778
b921a4ac834cc1109c06e7c1de9439c0daf16e06,501.80307
e31ee5529458da77ca3239ca06f64465e737e454,439.16544
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-0.41375864
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,436.76758
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,518.3491
b095a86f58a41adaf4197caac4b38de0a96a4058,167.93855
05a25962f9f30d8544842ec3d79244e99d11017b,659.18365
458f801c533d802e3655e9bbced52ee22826f197,477.0351
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,430.73547
293ffd1359a352518d31928214161b644128851e,528.96533
95068b8d72613d8b51b22243060dd50a498e4dbf,466.8159
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,416.57657
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,462.1403
758e005c28f680380e79d7935f29ce42c3b49dfe,491.4386
881348d182c96239cf7f78a13cefa5adb47fb752,-2.20882
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,472.70078
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-1.7488403
52a23c1eb5ea201859a91a6cb70114032878f7da,430.35364
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,550.81036
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-1.293111
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-1.9384997
ec12ea01cda3dcf0c6271ea7140c656f4774264b,445.97495
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,528.4676
c62671ce23840752f47d376866a2f2e0bb5a8248,-1.5323303
131010225a14ea18fa1748a59efd6413fc0eb338,444.2651
a2b095e8fed2a3edb2a751b5e1e71336757e278d,440.09384
766e70bac5c7e88381749ba3f140e03132b0858e,426.16635
92f75ecf86b6e027c977162cc4297db8d280b2be,441.91003
a2b2a641336472d368c2c4b2253e9455fd58d688,-1.148805
a3af6be26868494212d438ddc80ba11e55d7261c,524.50757
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,-1.3294673
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,0.46824002
defb13732108dd8d257e70b84e439d9020576209,465.44495
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,1.9805357
8120c2970d5087725caa5d3d87fcfb24155d181b,415.9001
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,528.0751
95ced045710caddbab17dd0552eed9f15d76b4b8,586.83765
629fba23b8937cd3f4ae214255cc9b01b601dc9d,253.13383
17cafdecd37633480065ba97838ed940156e0a07,479.08453
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,-0.5544609
39342260b5d0b77e66491fa443ba490d843c00f9,-1.8931463
95dbcd144e591c2694acc9bc942726784469d0f8,-0.082791984
5f553236d725160fdbff443604199b293f1f44ce,468.9826
869b7dfefe247dfa859db744c33c2678411dd945,470.06558
4f718d14fd2f4506b47f244ff6ba9989cf256207,0.10599917
c910640a6e6c25b259dfcc4990f2899245e988ca,419.66092
c9210ff822feac437edffb18dda200a8f3ea1a59,441.77548
e18348afecf00cc3d88f3ba48351ce1843f220a0,455.31775
5954217e13179b6043acc782e102668a2612a8e4,457.48276
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,437.3961
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,444.09903
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,-2.397871
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,-1.9295022
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,459.74353
a7275f430267de859f35ff4b68e4a276e5be7279,445.86374
5d8539ebe86a27c576d5f46bcba6ba71031a0143,-0.4190843
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,448.83362
870a45c11058f7dfab6d067039447ce546c208b4,-0.6965244
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,445.51297
812dad3abf68e537e7a5f58627c83daea4375233,434.14694
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,-1.5323303
8b9fea02641babf2396079c6edfed9abb45117bf,460.57446
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,1.0772723
d8788a6c3e384b392b77f519451fed79c34453a2,668.9493
1e6d53083bfb60a532c211edc06a3b3122eaa340,421.60922
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-0.35311216
1db27ec90efad017f1e8e8998389d75f98149663,437.86496
ee22b8c134e9178600d57236685e0822b2034601,603.2567
b03c5ebab160571176fd665bad3b559d23d28f4d,581.1289
018c21da2ea1df6cc5d00ce480c48672c234ddb5,513.9701
5a71e57629eb2d9b1281fa0acf78fc410f82233a,415.37585
63add5acaf261ef36ff419c5cf3301d8b1a91b06,429.70145
5b7f5fb34de0f846635830319871e2bdd06857b1,449.5923
e074b29573906c0b39248900a4d73df3a44cb72f,420.5651
b531258b394067bfd55762aecedc84154e145dbd,-2.20882
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,485.84503
6581d33040854c49896098641bd48cca28d0bfb1,432.11908
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,534.3287
07333b87f6d8b5cf5c7022761b649115d184b038,-0.35311216
9f92a391a271d11a1530427da3a2cfec21c57679,-2.808855
e5129f4e0fead85906b2b0ef48b253420c85060e,421.12653
e6a92b275fb840ad324abb74e09a4d3517e7785a,2.7081516
64a758225c8fee36cfc6a33f8ce52435bee3f22b,540.00586
7866c1a752ede108330f59479ba22bbe27e24959,457.12872
e2d2423c2aa3c3191363bccba383a85740b6003a,491.5048
e26a4055e714830a051bbd4118cb4e10cfe613f9,452.56934
a2a35215a2bacc65b551efa3a17f34c5566ba27b,422.55368
9e53b4840e7a00693adbb1eb46654e76c8309a61,485.83038
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,-2.175912
4665254e0bacb0ecb8a006903b69fa80b51490d5,488.05148
64a6357ce0328ec2be2d70104169f3b044bc3e98,-1.3294673
166fb0fa70c428f172f3fcb85eddff4b3ca33545,499.08618
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,-2.20882
766c88ba88b04bd663ed05616d542db453b12cd5,-1.8931463
16ba4511e82380eebd8917142d36a7f2ca28afd9,417.2982
d03bea3b98a10800cf21885099655d78156b34c9,-1.3294673
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,-1.9295022
b9ceb5058547f7ba48f2fc6323c2dad311e83349,-1.3294673
1605b2665d898bf88f2d12046ffc219fc98011dd,-1.9295022
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,420.6797
2b40888cb9a0fa0aca9642febd79836b4a71723b,-2.20882
3783d0f562e9914300b98214cbf59c47df628116,433.0191
6259df3d2eb137841e632a56f2f7cca3e3ff4172,446.73447
89b4c8805837e713f9a730c673c222d2fe78bd69,414.02313
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,579.13104
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,418.53693
c90b14063cc4b109019cacd40eba1359439a23a8,422.98645
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,-2.3817835
49412082f17170a1b1a7a0f4811fc3f84cab68d7,425.5549
9f8d3b5c8003823b00814d8650478f4a4123310e,513.6369
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,1.6913867
973f904d79c6d3556de58dd6a26972c4d1f519ac,439.20102
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,499.3813
236ccca2305d258085cfccd31359d025e8c2ef03,451.62146
6e6e61a418676943dab9187c8c0a7c7608796ef3,126.48746
00a65504314fd5a7c062943e9b5f2a282c43c96b,-1.9295022
35c68cb7b68131dd4395dbaaceafc098adb26efe,485.76413
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,435.00803
39f3b003b013995457d88d0f976e589375ea381c,563.6555
be2efc5d7aac68e406e259efd6a1383b0535d030,521.43304
05654f1872402567f29cb0dbd2b6a67ca962ba20,429.43536
01ef84ddbd815b848e2791e31d1e1fb530af0800,445.3785
c617565d917710c71fc918bbd53a980d54c98b01,-1.9482274
0347f75702f7a58defa7830fd2160be814ee63d7,444.58557
e9f4a7e0f743c19594d064f493acc7da5705cb97,526.26984
cbc361742d9f5471b72c408c86a163a3a0babdde,415.85004
51a5c6236ca8dc5f31f3a163b32f27117200f21d,-1.575877
1d2002450bef0d038cfff583a8a45c1152adff4f,478.47784
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,419.42654
b935e46f14ef9cabe4855d768f80a882afc5bbf3,468.1393
dd89be9611dd1e70f883c325c3de4bfd4beddd54,597.3237
7a6f4434324d90047db1434d2218b125200749d1,533.8845
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,499.66516
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,643.113
b87878311a2b2974047b44213c352effc62b8ba2,-1.9384997
53758d4e489f33ad1709258781c0db4fab9b5803,479.89993
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,-1.0591471
4d1782421e1635415765058a400cbf70e2efc504,495.99826
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,398.77795
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,-1.3294673
09985e3d85e82b3a084a6854d96f6eaaab8d8273,474.7261
16d75e63608ef1837ee0170830e58cb7d368a3a0,-0.9023957
52e6e0e10f90361c2ff44016e514330a60be586e,428.02313
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,473.1376
4496d0d42a729a789643e669e0f73b068777f1d7,464.21176
0e62088a0bd61cefe0756a63c5af7132651e9eea,422.90973
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,443.57532
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,421.61365
c16dc22c158d28ef77c69463309bd08d7c5b6736,459.0566
62f07fb05c1335d56823a296968f0052ef393852,517.7571
c921879f4f48c0cc5ba092b03e62973976c85a17,431.78128
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,-1.9295022
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,549.0778
fee103a972b59d0ccba0feb8675a40a245112360,418.68387
49aafbfd3dc45435f5e1755a2e0723967d683a6c,615.7179
cb4d8a04111bde60ff9e4f196f92717262918824,-2.20882
7c3a4910d03e83a50d81e96e6707d17f85205a9d,-1.0591471
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,541.81586
65b711ff6055c05fb83d01e46da49803d9dab58f,461.3698
a6edeceb9d45fdd9f131984206250b116b0b94db,576.17145
6cef00b0aa918bae22743dc4934c2d853e005135,-0.6965244
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,445.97394
0f73a216f0e2a2af8814d6faa530648df17cfe37,503.0144
eca7b9fb647b11d556338ead147b829adeaee4b5,416.199
44881e8cfb00fdf360956e521c2250fba8d09d44,-1.9295022
e5c708d08a060f7451495235140f8ed5fc6c65e2,-1.0591471
9d86872c99e4afc37f1c6b01357a3128f947cd87,495.2312
34e428fff9d5931c622b15ee18951f781dbc571b,435.38635
6b10ac235069fa3fa257149b095e113710721781,430.5196
6dd3df00297de5fc127deb03d1cb76ab9385d496,428.6536
f578deabf3afe98992b136729474b1ed461bd6a3,570.3284
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,664.6606
7271ee9d0c25df94c37e8b50b63d8cc893127247,-1.148805
e1526ef25f838eeb588fa4f3df0cc514376901e0,460.94904
f2b7d6d8635b65fb4730a3860998148f83cbf92a,444.22397
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,445.8845
9943ea95b914e7b37549437fb292ce9608f10d41,485.6564
7d93473c5e877b59586deaaf559da053dbc9a7bc,445.8975
e65ba317385a51e76379f53a718b43678d468a17,475.16043
cb8a7c0c876d287354b99b4480e0c5fe360583b7,429.7622
259303751b8f314105e5889e30e02c3c1a887c5a,523.23456
aa701809f8f15da8064b7426a090ac6911849179,-1.2944427
62121076b2a2fc75f121ebb3d01af8a0f7b791be,411.0763
c80f7b579f91b8d02382fe242062f2d75f271bb0,450.7782
901027c8d499d895e0022de833e1a05800e0dff9,437.21564
e63c018e3539baa1a5480a84bc7d83d5dd428c18,431.00177
e528dded38c29bfa162f96d188ac46608a61695d,-2.20882
07c8954960c4774f911f34fc6ed6ecc80c418b3a,684.67505
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,-1.9384997
addaffc4a499dbafbd55194706f75a50c1359f20,433.89975
516d042816262622b22ebecf129efc7b4869b0b1,-2.20882
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,453.54355
6aba74ebcbbdb7b9f2a4483adeb769de06403004,454.10223
d3380c010e39f08a398b07639fe9f091f9d6ebad,416.8876
3245e67245c8ca0c162e45db30153c4a3870b113,488.82486
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,1.1011834
37b44770511dcfd53cb5b84729e675c0052bec0e,473.00586
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,420.7374
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,426.80383
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,467.5814
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,416.7942
526bee426ddf585c34ca727fe5fa3e4d51311317,-1.7817485
27efa149460fd0952df3acd2b9b552baf5fc5dda,462.10724
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,620.01544
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,438.38724
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,439.6437
0654c8263516d72be6891a0ecca904f41c4d10b1,485.57623
69a4a6042373b49e3abeb16903d90be32f41ed26,441.74335
616bbfe0981ef042ee18789c4f274cd4313e978f,-2.808855
13e63a71fb77662ab84453e0c0b0719e52042682,-0.6965244
35e66128c079d902484cba327f1d99d9a50f8e70,429.4032
24507171dec4cee2f64c8819f2f0c33882138078,552.8805
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,-1.3055562
425b9425691ab3a12a19eb8553e6a66340827e6f,707.2186
